"","CCC","lower.ci","upper.ci"
"wavelet.LH_glcm_InverseVariance",0.722866848781306,0.54420393434208,0.838807824449568
"wavelet.LH_glcm_JointAverage",0.833614511216899,0.675150189664632,0.91853776795641
"wavelet.LH_glcm_JointEnergy",0.559128069511836,0.395103563084268,0.68860307808108
"wavelet.LH_glcm_JointEntropy",0.849686631837738,0.71096395977038,0.924757406036239
"wavelet.LH_glcm_MCC",0.810658861407769,0.584667712594757,0.919899060238281
"wavelet.LH_glcm_MaximumProbability",0.563201544876424,0.382861800498763,0.702191549324133
"wavelet.LH_glcm_SumAverage",0.833614511216898,0.675150189664631,0.918537767956409
"wavelet.LH_glcm_SumEntropy",0.881333335331374,0.770522071063159,0.940435752246538
"wavelet.LH_glcm_SumSquares",0.740970546012222,0.551006615084894,0.857925099019849
"wavelet.LH_glrlm_GrayLevelNonUniformity",0.82914007109639,0.713884042977493,0.900658663182996
"wavelet.LH_glrlm_GrayLevelNonUniformityNormalized",0.756081037423097,0.599543738971697,0.856902466826167
"wavelet.LH_glrlm_GrayLevelVariance",0.742427116068314,0.552011281749025,0.859247522743152
"wavelet.LH_glrlm_HighGrayLevelRunEmphasis",0.743653488551655,0.559815437195302,0.857717180991537
"wavelet.LH_glrlm_LongRunEmphasis",0.571775125765588,0.361028587939351,0.726957404728695
"wavelet.LH_glrlm_LongRunHighGrayLevelEmphasis",0.753472667741934,0.570356310004871,0.865241263205994
"wavelet.LH_glrlm_LongRunLowGrayLevelEmphasis",0.416995318418078,0.244794679053108,0.563693591540486
"wavelet.LH_glrlm_LowGrayLevelRunEmphasis",0.459080130910949,0.274389591881449,0.611106601511681
"wavelet.LH_glrlm_RunEntropy",0.871430264880891,0.752273969549866,0.93538577903695
"wavelet.LH_glrlm_RunLengthNonUniformity",0.991723933953684,0.98078695081434,0.996446235030838
"wavelet.LH_glrlm_RunLengthNonUniformityNormalized",0.660438988653874,0.448114195305248,0.802232798453696
"wavelet.LH_glrlm_RunPercentage",0.631941550133257,0.418184801715028,0.779381819051838
"wavelet.LH_glrlm_RunVariance",0.553254164881635,0.342628093776882,0.7109244308496
"wavelet.LH_glrlm_ShortRunEmphasis",0.632061591553642,0.419679611146753,0.778826419237692
"wavelet.LH_glrlm_ShortRunHighGrayLevelEmphasis",0.740783642398057,0.556536746520595,0.855583302844465
"wavelet.LH_glrlm_ShortRunLowGrayLevelEmphasis",0.469919530683457,0.282279821744401,0.622928629984174
"wavelet.LH_glszm_GrayLevelNonUniformity",0.913031480926357,0.838361212545235,0.954069085301933
"wavelet.LH_glszm_GrayLevelNonUniformityNormalized",0.79086896301265,0.64369517890857,0.881629608765052
"wavelet.LH_glszm_GrayLevelVariance",0.742892322566263,0.550800765439948,0.860242375843847
"wavelet.LH_glszm_HighGrayLevelZoneEmphasis",0.744578642928375,0.561027248556181,0.858344797238465
"wavelet.LH_glszm_LargeAreaEmphasis",0.374270170478067,0.201748777235628,0.524265878050402
"wavelet.LH_glszm_LargeAreaHighGrayLevelEmphasis",0.73544352881959,0.522003925940781,0.862204622521704
"wavelet.LH_glszm_LargeAreaLowGrayLevelEmphasis",0.282779636258086,0.16039844319478,0.396598308215828
"wavelet.LH_glszm_LowGrayLevelZoneEmphasis",0.436399780990363,0.262854412391831,0.582592107068156
"wavelet.LH_glszm_SizeZoneNonUniformity",0.984497849589123,0.956663011266134,0.994504907079435
"wavelet.LH_glszm_SizeZoneNonUniformityNormalized",0.723937011860528,0.516847709761598,0.850983592807337
"wavelet.LH_glszm_SmallAreaEmphasis",0.688166933544681,0.477843248413728,0.823869419059274
"wavelet.LH_glszm_SmallAreaHighGrayLevelEmphasis",0.731882033746234,0.54573276545187,0.84919333419893
"wavelet.LH_glszm_SmallAreaLowGrayLevelEmphasis",0.467298774111924,0.288511706147096,0.614597040984971
"wavelet.LH_glszm_ZoneEntropy",0.910877106948857,0.808407980949114,0.95976209226117
"wavelet.LH_glszm_ZonePercentage",0.675035979506117,0.462095717196288,0.81438133271376
"wavelet.LH_glszm_ZoneVariance",0.290522992376589,0.140620683398626,0.427403902580831
"wavelet.LH_ngtdm_Busyness",0.825390262247173,0.658372489275738,0.914942906249631
"wavelet.LH_ngtdm_Coarseness",0.994325108521412,0.988057815346217,0.997307762151026
"wavelet.LH_ngtdm_Complexity",0.59704716009476,0.389532034287079,0.746872234026062
"wavelet.LH_ngtdm_Contrast",0.864993366942122,0.736199619731311,0.933321777723956
"wavelet.LH_ngtdm_Strength",0.77110683254614,0.583599189938453,0.880547781789312
"wavelet.LH_gldm_DependenceEntropy",0.906335298143247,0.8036535371889,0.956610196859801
"wavelet.LH_gldm_DependenceNonUniformity",0.991906954474134,0.977199452540108,0.997141094331238
"wavelet.LH_gldm_DependenceNonUniformityNormalized",0.77007964675105,0.573402938132812,0.882833556859557
"wavelet.LH_gldm_DependenceVariance",0.596816355268059,0.376325068907531,0.7533270466756
"wavelet.LH_gldm_GrayLevelNonUniformity",0.791725903822552,0.662593857710642,0.875147836516101
"wavelet.LH_gldm_GrayLevelVariance",0.742257311837901,0.552408819936671,0.858899483332466
"wavelet.LH_gldm_HighGrayLevelEmphasis",0.743286192551064,0.559304972449782,0.85747929251764
"wavelet.LH_gldm_LargeDependenceEmphasis",0.570306256160083,0.3592814389006,0.725846613301648
"wavelet.LH_gldm_LargeDependenceHighGrayLevelEmphasis",0.791272698439006,0.601802423575647,0.896419082302576
"wavelet.LH_gldm_LargeDependenceLowGrayLevelEmphasis",0.322631241355351,0.178017328165939,0.453603647265241
"wavelet.LH_gldm_LowGrayLevelEmphasis",0.466465424304647,0.277825572538711,0.620465867125331
"wavelet.LH_gldm_SmallDependenceEmphasis",0.705353131778592,0.495804563340513,0.837285036297123
"wavelet.LH_gldm_SmallDependenceHighGrayLevelEmphasis",0.719058812631414,0.530533461575889,0.839801477544798
"wavelet.LH_gldm_SmallDependenceLowGrayLevelEmphasis",0.537256603653944,0.333612056227664,0.692994800422106
"wavelet.HL_firstorder_10Percentile",0.823540844708145,0.676769182917189,0.907349411063032
"wavelet.HL_firstorder_90Percentile",0.84233524732973,0.709163714493418,0.917472967239267
"wavelet.HL_firstorder_Energy",0.983795534080082,0.968024796066557,0.991820194046613
"wavelet.HL_firstorder_Entropy",0.855611250576615,0.730775231619572,0.925068477315485
"wavelet.HL_firstorder_InterquartileRange",0.846204938166571,0.711203972619261,0.921011215492294
"wavelet.HL_firstorder_Kurtosis",0.701454866936434,0.375734610926545,0.872923685010008
"wavelet.HL_firstorder_Maximum",0.681971041617212,0.422713085914664,0.838050587072995
"wavelet.HL_firstorder_MeanAbsoluteDeviation",0.84293564325282,0.708999465707966,0.918177657365268
"wavelet.HL_firstorder_Mean",0.718025019299171,0.369999240586643,0.889325342537902
"wavelet.HL_firstorder_Median",0.837031055736546,0.677827863158171,0.921255321218152
"wavelet.HL_firstorder_Minimum",0.753506112440507,0.49999447559132,0.888073847757605
"wavelet.HL_firstorder_Range",0.751691240701251,0.516788632159078,0.881334903068741
"wavelet.HL_firstorder_RobustMeanAbsoluteDeviation",0.842405341783332,0.706782776174051,0.918300746752114
"wavelet.HL_firstorder_RootMeanSquared",0.766085123803237,0.594014953678958,0.871122529997876
"wavelet.HL_firstorder_Skewness",0.884373412682294,0.712846867217325,0.956069045537267
"wavelet.HL_firstorder_TotalEnergy",0.99989870986897,0.999798881333073,0.999948988144214
"wavelet.HL_firstorder_Uniformity",0.774392554408475,0.620897402701636,0.870696705144214
"wavelet.HL_firstorder_Variance",0.773243588440708,0.60734144213912,0.874522437651926
"wavelet.HL_glcm_Autocorrelation",0.689274238510278,0.419851405683478,0.84705421971761
"wavelet.HL_glcm_ClusterProminence",0.616631168001057,0.420255087224641,0.75783115382375
"wavelet.HL_glcm_ClusterShade",0.770116034096752,0.600003816034359,0.873597583236354
"wavelet.HL_glcm_ClusterTendency",0.807509055820526,0.658364242773352,0.89564044619898
"wavelet.HL_glcm_Contrast",0.716274647375195,0.529724746904035,0.836722125308003
"wavelet.HL_glcm_Correlation",0.949605218309727,0.893303959661433,0.976565215290334
"wavelet.HL_glcm_DifferenceAverage",0.78920162948534,0.627194513115171,0.885749748982067
"wavelet.HL_glcm_DifferenceEntropy",0.802278531065389,0.647622320923376,0.893446864035471
"wavelet.HL_glcm_DifferenceVariance",0.713929666399403,0.524264465630145,0.83610978274833
"wavelet.HL_glcm_Id",0.777421549690466,0.611559979295283,0.877830118752666
"wavelet.HL_glcm_Idm",0.748606208934112,0.574891256578466,0.857746777500032
"wavelet.HL_glcm_Idmn",0.516392631901099,0.110184173936979,0.774782316993861
"wavelet.HL_glcm_Idn",0.523087156291746,0.119033947501689,0.77850328697826
"wavelet.HL_glcm_Imc1",0.888814147249898,0.809323774247453,0.936332146669778
"wavelet.HL_glcm_Imc2",0.89796948312636,0.793057532252513,0.951144248063411
"wavelet.HL_glcm_InverseVariance",0.752370666124155,0.579737593487741,0.860358865679086
"wavelet.HL_glcm_JointAverage",0.7573576768614,0.507858557748733,0.889627794509005
"wavelet.HL_glcm_JointEnergy",0.626037647503307,0.459068498788151,0.750288964510396
"wavelet.HL_glcm_JointEntropy",0.864929802538964,0.741400037207708,0.931763288216954
"wavelet.HL_glcm_MCC",0.400393377075971,-0.0391002075233734,0.710084757070128
"wavelet.HL_glcm_MaximumProbability",0.629823303233802,0.424970165843717,0.773307778476304
"wavelet.HL_glcm_SumAverage",0.757357676861399,0.507858557748733,0.889627794509005
"wavelet.HL_glcm_SumEntropy",0.899809600206843,0.805922811412831,0.949546607119111
"wavelet.HL_glcm_SumSquares",0.772104383764542,0.606113095488541,0.873646962426703
"wavelet.HL_glrlm_GrayLevelNonUniformity",0.855165068535973,0.752091839494507,0.917403603017083
"wavelet.HL_glrlm_GrayLevelNonUniformityNormalized",0.782146767203266,0.630321825460244,0.876347236393418
"wavelet.HL_glrlm_GrayLevelVariance",0.772976285521426,0.606947173412451,0.874356650778268
"wavelet.HL_glrlm_HighGrayLevelRunEmphasis",0.691164562467222,0.427110686611978,0.846594480095774
"wavelet.HL_glrlm_LongRunEmphasis",0.673481964532295,0.482655382684589,0.803260717566391
"wavelet.HL_glrlm_LongRunHighGrayLevelEmphasis",0.68788159897128,0.41520405181169,0.847147978432481
"wavelet.HL_glrlm_LongRunLowGrayLevelEmphasis",0.837041259808832,0.649807399162618,0.928506765813734
"wavelet.HL_glrlm_LowGrayLevelRunEmphasis",0.862061245198236,0.67617775381214,0.944758711873712
"wavelet.HL_glrlm_RunEntropy",0.876940665793128,0.76508874122012,0.937422935863205
"wavelet.HL_glrlm_RunLengthNonUniformity",0.99169107752547,0.981646716178228,0.99624877967401
"wavelet.HL_glrlm_RunLengthNonUniformityNormalized",0.730408353878088,0.545196689093538,0.847632805556019
"wavelet.HL_glrlm_RunPercentage",0.714804462565445,0.528307002772889,0.835501424500437
"wavelet.HL_glrlm_RunVariance",0.657938656431345,0.466380307547227,0.790553480513951
"wavelet.HL_glrlm_ShortRunEmphasis",0.712691922147915,0.524890821500185,0.834324366661854
"wavelet.HL_glrlm_ShortRunHighGrayLevelEmphasis",0.690247322160207,0.427532680771373,0.845450571283409
"wavelet.HL_glrlm_ShortRunLowGrayLevelEmphasis",0.866494766781119,0.680548336517629,0.947581507975911
"wavelet.HL_glszm_GrayLevelNonUniformity",0.923441201825691,0.856552004324364,0.959815351437751
"wavelet.HL_glszm_GrayLevelNonUniformityNormalized",0.80394807834826,0.657348097067369,0.891917137703372
"wavelet.HL_glszm_GrayLevelVariance",0.773453802389062,0.607633537648711,0.874659514057931
"wavelet.HL_glszm_HighGrayLevelZoneEmphasis",0.689494810058444,0.425082986268804,0.845485370757138
"wavelet.HL_glszm_LargeAreaEmphasis",0.556630643425102,0.36381617383048,0.703702975220274
"wavelet.HL_glszm_LargeAreaHighGrayLevelEmphasis",0.55905086880221,0.19022713479631,0.789585575279865
"wavelet.HL_glszm_LargeAreaLowGrayLevelEmphasis",0.72914106141061,0.544008731610356,0.846578411229745
"wavelet.HL_glszm_LowGrayLevelZoneEmphasis",0.875975101846042,0.705677985167192,0.950591214576872
"wavelet.HL_glszm_SizeZoneNonUniformity",0.990451986346472,0.973195813740009,0.996617909913222
"wavelet.HL_glszm_SizeZoneNonUniformityNormalized",0.760669847023758,0.573296678635479,0.872435329130676
"wavelet.HL_glszm_SmallAreaEmphasis",0.748813247418928,0.561507142468899,0.863123265929881
"wavelet.HL_glszm_SmallAreaHighGrayLevelEmphasis",0.68068334007861,0.419285136905533,0.837859884878314
"wavelet.HL_glszm_SmallAreaLowGrayLevelEmphasis",0.890239986404873,0.722867755978587,0.958938010265805
"wavelet.HL_glszm_ZoneEntropy",0.926733155728249,0.844203759036219,0.966342418462665
"wavelet.HL_glszm_ZonePercentage",0.743882995795366,0.563513315070018,0.856556493354535
"wavelet.HL_glszm_ZoneVariance",0.489475021663,0.289801471667627,0.648316997021142
"wavelet.HL_ngtdm_Busyness",0.808677740277683,0.545027628523834,0.926786131776618
"wavelet.HL_ngtdm_Coarseness",0.991397997567252,0.982412027550725,0.995802615787273
"wavelet.HL_ngtdm_Complexity",0.688888032864396,0.483840828303861,0.822237419748567
"wavelet.HL_ngtdm_Contrast",0.746559356093834,0.553854442618504,0.863348712980336
"wavelet.HL_ngtdm_Strength",0.860110035838302,0.741618985976345,0.926553766013056
"wavelet.HL_gldm_DependenceEntropy",0.920967963219814,0.837564537790715,0.962423137705065
"wavelet.HL_gldm_DependenceNonUniformity",0.995374562465038,0.986949179288015,0.99836514003564
"wavelet.HL_gldm_DependenceNonUniformityNormalized",0.787131849042985,0.613746391211739,0.888083987188579
"wavelet.HL_gldm_DependenceVariance",0.697474694498001,0.492397878070374,0.829181539757595
"wavelet.HL_gldm_GrayLevelNonUniformity",0.825293160745984,0.709770713243508,0.897587490502071
"wavelet.HL_gldm_GrayLevelVariance",0.773338181725762,0.607385889774398,0.874616526734044
"wavelet.HL_gldm_HighGrayLevelEmphasis",0.691694182642032,0.427756626372244,0.846945136604075
"wavelet.HL_gldm_LargeDependenceEmphasis",0.674755045856433,0.48263115504921,0.804921376278606
"wavelet.HL_gldm_LargeDependenceHighGrayLevelEmphasis",0.650896614805762,0.325133654022589,0.838567880998856
"wavelet.HL_gldm_LargeDependenceLowGrayLevelEmphasis",0.723037471860111,0.519887925651637,0.848780797542046
"wavelet.HL_gldm_LowGrayLevelEmphasis",0.857396179250129,0.666802176287397,0.942714576384493
"wavelet.HL_gldm_SmallDependenceEmphasis",0.759774123786729,0.580321342078646,0.86886117727553
"wavelet.HL_gldm_SmallDependenceHighGrayLevelEmphasis",0.676925041369028,0.419316853242976,0.833645409958238
"wavelet.HL_gldm_SmallDependenceLowGrayLevelEmphasis",0.874404492321164,0.679988364034041,0.953945245473835
"wavelet.HH_firstorder_10Percentile",0.522710506151358,0.309549936214687,0.685849562872062
"wavelet.HH_firstorder_90Percentile",0.509368600638915,0.289814437661586,0.677992824615958
"wavelet.HH_firstorder_Energy",0.982465106530457,0.965470998018597,0.991132972858886
"wavelet.HH_firstorder_Entropy",0.502882367579621,0.29101270168559,0.66773317276291
"wavelet.HH_firstorder_InterquartileRange",0.581999670709654,0.364379474431935,0.739346353219099
"wavelet.HH_firstorder_Kurtosis",0.416622875138027,-0.0302851969729446,0.724708632454641
"wavelet.HH_firstorder_Maximum",0.496411916098161,0.232122467196304,0.692443643991813
"wavelet.HH_firstorder_MeanAbsoluteDeviation",0.539464527230227,0.324632359849717,0.701365758359306
"wavelet.HH_firstorder_Mean",-0.175425695623282,-0.594142802031437,0.318095378069775
"wavelet.HH_firstorder_Median",-0.0572081104149849,-0.41806603542655,0.319243796422905
"wavelet.HH_firstorder_Minimum",0.513142560731538,0.228794029107168,0.716811703383833
"wavelet.HH_firstorder_Range",0.539546558230735,0.285638448204296,0.722674503780993
"wavelet.HH_firstorder_RobustMeanAbsoluteDeviation",0.56403859020732,0.346106922435717,0.724217866675355
"wavelet.HH_firstorder_RootMeanSquared",0.490156142472027,0.266267965155835,0.663862863592386
"wavelet.HH_firstorder_Skewness",0.48787844650225,0.0217923229774305,0.779756382899597
"wavelet.HH_firstorder_TotalEnergy",0.999976613508635,0.999954395033802,0.9999880073364
"wavelet.HH_firstorder_Uniformity",0.426572714973707,0.230298479953477,0.589496698386989
"wavelet.HH_firstorder_Variance",0.487518900287193,0.276606813507812,0.653622391145582
"wavelet.HH_glcm_Autocorrelation",0.506367299847952,0.23338432280706,0.705365103524778
"wavelet.HH_glcm_ClusterProminence",0.352807664212718,0.172773903459413,0.510029340913374
"wavelet.HH_glcm_ClusterShade",0.721069672350861,0.534559656305268,0.84060492381875
"wavelet.HH_glcm_ClusterTendency",0.518940937715273,0.305691215031596,0.682614258011772
"wavelet.HH_glcm_Contrast",0.455636435925513,0.248465308512769,0.622945841018732
"wavelet.HH_glcm_Correlation",0.854553744031705,0.702556914870216,0.931981512018346
"wavelet.HH_glcm_DifferenceAverage",0.503686686756657,0.290513868349554,0.669226202407217
"wavelet.HH_glcm_DifferenceEntropy",0.485813785623871,0.276137658019035,0.651347949906082
"wavelet.HH_glcm_DifferenceVariance",0.430938227831662,0.227185159994082,0.59854522997035
"wavelet.HH_glcm_Id",0.470164659754494,0.25965576115205,0.638018165084248
"wavelet.HH_glcm_Idm",0.446038021349585,0.239990989787015,0.61362939620609
"wavelet.HH_glcm_Idmn",0.592362542190738,0.218597821651078,0.814553043158954
"wavelet.HH_glcm_Idn",0.565736821277655,0.182198235795787,0.799853539447743
"wavelet.HH_glcm_Imc1",0.787987795306986,0.622475984874505,0.886033868714704
"wavelet.HH_glcm_Imc2",0.73645610392792,0.532729982095237,0.85950123286641
"wavelet.HH_glcm_InverseVariance",0.467428054757869,0.254675952797602,0.637019545596967
"wavelet.HH_glcm_JointAverage",0.513541800847159,0.230282660940091,0.716574732629196
"wavelet.HH_glcm_JointEnergy",0.32013817630555,0.15947920257488,0.464277020760827
"wavelet.HH_glcm_JointEntropy",0.525082049146959,0.305514447952347,0.691628512408196
"wavelet.HH_glcm_MCC",0.420887027684142,0.0080431592910045,0.711144566734458
"wavelet.HH_glcm_MaximumProbability",0.313454262307098,0.126572883101262,0.478847295504642
"wavelet.HH_glcm_SumAverage",0.513541800847159,0.230282660940092,0.716574732629195
"wavelet.HH_glcm_SumEntropy",0.558344746786716,0.344102732195776,0.717324188621989
"wavelet.HH_glcm_SumSquares",0.48520689736939,0.274473426418006,0.651470326450341
"wavelet.HH_glrlm_GrayLevelNonUniformity",0.780777832962438,0.633904622139591,0.873296550116617
"wavelet.HH_glrlm_GrayLevelNonUniformityNormalized",0.436886122404124,0.238827032250477,0.600047841139683
"wavelet.HH_glrlm_GrayLevelVariance",0.481046541795227,0.270980700682721,0.647375862616703
"wavelet.HH_glrlm_HighGrayLevelRunEmphasis",0.502237520242329,0.23764997107214,0.697443878459966
"wavelet.HH_glrlm_LongRunEmphasis",0.369687037368031,0.183560875880004,0.530223369426948
"wavelet.HH_glrlm_LongRunHighGrayLevelEmphasis",0.486878654485357,0.193596110439105,0.700280813964797
"wavelet.HH_glrlm_LongRunLowGrayLevelEmphasis",0.364317969526685,0.107135557686432,0.575804329267321
"wavelet.HH_glrlm_LowGrayLevelRunEmphasis",0.428956976004126,0.131732091439575,0.655415161595503
"wavelet.HH_glrlm_RunEntropy",0.523703349543841,0.3080947853614,0.688142662784576
"wavelet.HH_glrlm_RunLengthNonUniformity",0.994325115414423,0.985418498027834,0.9977974620015
"wavelet.HH_glrlm_RunLengthNonUniformityNormalized",0.401112461145871,0.201795356317692,0.568527616805036
"wavelet.HH_glrlm_RunPercentage",0.396427173505305,0.200023094407847,0.562203302024239
"wavelet.HH_glrlm_RunVariance",0.378112376886546,0.190828040218637,0.538836221727756
"wavelet.HH_glrlm_ShortRunEmphasis",0.383166023729517,0.189777204325549,0.547934217043582
"wavelet.HH_glrlm_ShortRunHighGrayLevelEmphasis",0.502665083972575,0.242822992003739,0.695205144013486
"wavelet.HH_glrlm_ShortRunLowGrayLevelEmphasis",0.447129505969525,0.140809942739317,0.675321052485565
"wavelet.HH_glszm_GrayLevelNonUniformity",0.895370505334048,0.807169813058766,0.944467820235435
"wavelet.HH_glszm_GrayLevelNonUniformityNormalized",0.455760730996832,0.254006210380059,0.619506728716632
"wavelet.HH_glszm_GrayLevelVariance",0.467711928802849,0.259681215878701,0.634258352499663
"wavelet.HH_glszm_HighGrayLevelZoneEmphasis",0.502370701102072,0.238752272861309,0.697026435324666
"wavelet.HH_glszm_LargeAreaEmphasis",0.233490638218625,0.0945511174085159,0.363507935923604
"wavelet.HH_glszm_LargeAreaHighGrayLevelEmphasis",0.0707537046285968,-0.378946705096312,0.493421900809187
"wavelet.HH_glszm_LargeAreaLowGrayLevelEmphasis",0.198417479709642,0.0713937114310242,0.319108204929532
"wavelet.HH_glszm_LowGrayLevelZoneEmphasis",0.421131360326166,0.14730832342611,0.634996831833972
"wavelet.HH_glszm_SizeZoneNonUniformity",0.968390622045123,0.920086608429074,0.987684331390367
"wavelet.HH_glszm_SizeZoneNonUniformityNormalized",0.44253129625469,0.229957101644204,0.614801431693963
"wavelet.HH_glszm_SmallAreaEmphasis",0.423795929128332,0.218465163387532,0.593191583246535
"wavelet.HH_glszm_SmallAreaHighGrayLevelEmphasis",0.491324794068638,0.239295897183486,0.681325251651641
"wavelet.HH_glszm_SmallAreaLowGrayLevelEmphasis",0.472913787295109,0.18871496295842,0.684019650034374
"wavelet.HH_glszm_ZoneEntropy",0.589694995311413,0.356011663397042,0.753967251555024
"wavelet.HH_glszm_ZonePercentage",0.4330137560873,0.229537080012575,0.60022527020249
"wavelet.HH_glszm_ZoneVariance",0.19473598849062,0.0604189622021834,0.322126207096634
"wavelet.HH_ngtdm_Busyness",0.613668682267769,0.334106486682874,0.793986375907192
"wavelet.HH_ngtdm_Coarseness",0.984800476799996,0.971371615318648,0.991955897577064
"wavelet.HH_ngtdm_Complexity",0.442269776790962,0.229730077469185,0.614545946415787
"wavelet.HH_ngtdm_Contrast",0.609272390814843,0.369972057329822,0.772757152334868
"wavelet.HH_ngtdm_Strength",0.70466925948328,0.529930948830498,0.822009113563407
"wavelet.HH_gldm_DependenceEntropy",0.553230120812588,0.315445279212594,0.725645349692133
"wavelet.HH_gldm_DependenceNonUniformity",0.984613142376331,0.960063011038373,0.994117072301429
"wavelet.HH_gldm_DependenceNonUniformityNormalized",0.511191984844348,0.289208868384608,0.681002674227821
